0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.007072,0.007023,0.058081,0.003484,4,1,0,0,95
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.003614,0.003719,0.056702,0.017811,4,1,0,0,95
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.000722,0.001067,0.052744,0.032736,5,1,0,0,95
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.000977,-0.002614,0.052042,0.048612,4,1,0,0,94
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.003075,-0.004866,0.054968,0.06317,3,1,0,0,94
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.006328,-0.007703,0.055633,0.076969,2,1,0,0,93
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.010657,-0.013145,0.055457,0.090687,0,1,0,0,91
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.012577,-0.01957,0.049353,0.102828,-2,0.965926,-0.258819,0,92
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.013215,-0.028488,0.037777,0.113554,-4,0.965926,-0.258819,0,92
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.002631,-0.032535,0.009447,0.118532,-4,0.965926,-0.258819,0,94
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.004284,-0.031444,-0.015254,0.117524,-5,0.965926,-0.258819,0,97
0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.1375,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.006198,-0.030665,-0.033491,0.113047,-6,0.965926,-0.258819,0,98
0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,1.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.037094,-0.042039,0.215393,0.745776,5,0.707107,-0.707107,0,208
0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,1.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.017137,-0.069528,0.162872,0.79827,-3,0.707107,-0.707107,0,206
0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,1.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,-0.008593,-0.086085,0.112694,0.837483,-8,0.707107,-0.707107,0,203
0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,1.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.008886,-0.074297,0.050602,0.851904,-4,0.707107,-0.707107,0,203
0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,1.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.076667,0.024873,-0.059708,-0.002932,0.856992,-5,0.707107,-0.707107,0,203
0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,1.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.076667,0.076667,0.035642,-0.043159,-0.042228,0.854727,-4,0.707107,-0.707107,0,199
0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,1.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.076667,0.076667,0.076667,0.032015,-0.030909,-0.056908,0.849452,-4,0.707107,-0.707107,0,196
0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,1.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.076667,0.076667,0.076667,0.076667,0.005816,-0.023624,-0.03957,0.840989,-5,0.707107,-0.707107,0,191
0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,1.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.154167,0.076667,0.076667,0.076667,0.076667,0.076667,-0.023605,-0.031305,-0.018481,0.834076,-17,0.707107,-0.707107,0,185
